,value
2021-02-02 06:51:28,53
2021-02-02 06:51:33,54
2021-02-02 06:51:43,53
2021-02-02 06:51:48,56
2021-02-02 06:51:53,58
2021-02-02 06:51:58,56
2021-02-02 06:52:03,57
2021-02-02 06:52:13,56
2021-02-02 06:52:18,57
2021-02-02 06:52:23,55
2021-02-02 06:52:28,51
2021-02-02 06:52:33,52
2021-02-02 06:52:38,53
2021-02-02 06:52:43,54
2021-02-02 06:52:48,55
2021-02-02 06:52:53,54
2021-02-02 06:53:03,55
2021-02-02 06:53:08,58
2021-02-02 06:53:13,59
2021-02-02 06:53:23,60
2021-02-02 06:53:28,63
2021-02-02 06:53:33,58
2021-02-02 06:53:38,51
2021-02-02 06:53:43,48
2021-02-02 06:53:48,47
2021-02-02 06:53:57,48
2021-02-02 06:54:02,50
2021-02-02 06:54:07,51
2021-02-02 06:54:22,52
2021-02-02 06:54:32,52
2021-02-02 06:54:47,52
2021-02-02 06:54:57,53
2021-02-02 06:55:02,52
2021-02-02 06:55:07,50
2021-02-02 06:55:17,51
2021-02-02 06:55:22,53
2021-02-02 06:55:27,54
2021-02-02 06:55:32,55
2021-02-02 06:55:37,56
2021-02-02 06:55:42,57
2021-02-02 06:55:57,57
2021-02-02 06:56:07,56
2021-02-02 06:56:17,57
2021-02-02 06:56:27,57
2021-02-02 06:56:37,56
2021-02-02 06:56:47,55
2021-02-02 06:57:02,56
2021-02-02 06:57:07,58
2021-02-02 06:57:22,57
2021-02-02 06:57:27,56
2021-02-02 06:57:32,53
2021-02-02 06:57:37,51
2021-02-02 06:57:42,51
2021-02-02 06:57:47,53
2021-02-02 06:57:52,55
2021-02-02 06:57:57,55
2021-02-02 06:58:02,55
2021-02-02 06:58:07,56
2021-02-02 06:58:12,55
2021-02-02 06:58:27,54
2021-02-02 06:58:37,53
2021-02-02 06:58:42,53
2021-02-02 06:58:47,54
2021-02-02 06:58:57,55
2021-02-02 06:59:02,56
2021-02-02 06:59:07,57
2021-02-02 06:59:12,56
2021-02-02 06:59:17,55
2021-02-02 06:59:22,52
2021-02-02 06:59:27,51
2021-02-02 06:59:32,52
2021-02-02 06:59:42,54
2021-02-02 06:59:47,53
2021-02-02 06:59:57,52
2021-02-02 07:00:07,54
2021-02-02 07:00:17,53
2021-02-02 07:00:22,54
2021-02-02 07:00:27,56
2021-02-02 07:00:37,55
2021-02-02 07:00:42,56
2021-02-02 07:00:52,55
2021-02-02 07:00:57,56
2021-02-02 07:01:02,55
2021-02-02 07:01:07,56
2021-02-02 07:01:12,58
2021-02-02 07:01:17,59
2021-02-02 07:01:22,58
2021-02-02 07:01:27,56
2021-02-02 07:01:32,53
2021-02-02 07:01:37,52
2021-02-02 07:01:47,53
2021-02-02 07:02:02,54
2021-02-02 07:02:12,55
2021-02-02 07:02:17,54
2021-02-02 07:02:22,53
2021-02-02 07:02:37,54
2021-02-02 07:02:47,53
2021-02-02 07:02:52,54
2021-02-02 07:02:57,55
2021-02-02 07:03:07,56
2021-02-02 07:03:12,55
2021-02-02 07:03:17,56
2021-02-02 07:03:27,55
2021-02-02 07:03:37,57
2021-02-02 07:03:42,58
2021-02-02 07:03:47,57
2021-02-02 07:03:52,57
2021-02-02 07:03:57,59
2021-02-02 07:04:07,58
2021-02-02 07:04:22,57
2021-02-02 07:04:27,55
2021-02-02 07:04:37,56
2021-02-02 07:04:47,55
2021-02-02 07:05:02,55
2021-02-02 07:05:17,56
2021-02-02 07:05:32,57
2021-02-02 07:05:42,54
2021-02-02 07:05:52,55
2021-02-02 07:06:02,54
2021-02-02 07:06:17,53
2021-02-02 07:06:27,54
2021-02-02 07:06:32,56
2021-02-02 07:06:37,54
2021-02-02 07:06:42,53
2021-02-02 07:06:57,53
2021-02-02 07:07:02,54
2021-02-02 07:07:17,55
2021-02-02 07:07:27,54
2021-02-02 07:07:42,55
2021-02-02 07:07:47,57
2021-02-02 07:07:52,55
2021-02-02 07:07:57,54
2021-02-02 07:08:07,53
2021-02-02 07:08:12,52
2021-02-02 07:08:22,53
2021-02-02 07:08:37,54
2021-02-02 07:08:52,54
2021-02-02 07:09:02,55
2021-02-02 07:09:12,56
2021-02-02 07:09:17,55
2021-02-02 07:09:27,56
2021-02-02 07:09:42,55
2021-02-02 07:09:47,56
2021-02-02 07:09:52,57
2021-02-02 07:09:57,58
2021-02-02 07:10:02,57
2021-02-02 07:10:12,55
2021-02-02 07:10:17,54
2021-02-02 07:10:32,53
2021-02-02 07:10:42,52
2021-02-02 07:10:52,53
2021-02-02 07:10:57,51
2021-02-02 07:11:07,51
2021-02-02 07:11:12,52
2021-02-02 07:11:17,51
2021-02-02 07:11:22,49
2021-02-02 07:11:27,50
2021-02-02 07:11:32,52
2021-02-02 07:11:37,53
2021-02-02 07:11:47,52
2021-02-02 07:11:52,52
2021-02-02 07:11:57,53
2021-02-02 07:12:12,54
2021-02-02 07:12:22,52
2021-02-02 07:12:27,51
2021-02-02 07:12:37,52
2021-02-02 07:12:42,54
2021-02-02 07:12:57,53
2021-02-02 07:13:07,55
2021-02-02 07:13:12,56
2021-02-02 07:13:17,55
2021-02-02 07:13:22,56
2021-02-02 07:13:37,55
2021-02-02 07:13:42,53
2021-02-02 07:13:47,52
2021-02-02 07:13:57,53
2021-02-02 07:14:02,54
2021-02-02 07:14:12,53
2021-02-02 07:14:17,52
2021-02-02 07:14:32,52
2021-02-02 07:14:37,53
2021-02-02 07:14:52,54
2021-02-02 07:14:57,56
2021-02-02 07:15:02,57
2021-02-02 07:15:07,55
2021-02-02 07:15:12,53
2021-02-02 07:15:22,52
2021-02-02 07:15:27,53
2021-02-02 07:15:32,54
2021-02-02 07:15:37,53
2021-02-02 07:15:47,54
2021-02-02 07:15:52,56
2021-02-02 07:15:57,55
2021-02-02 07:16:02,54
2021-02-02 07:16:07,53
2021-02-02 07:16:22,52
2021-02-02 07:16:27,53
2021-02-02 07:16:32,54
2021-02-02 07:16:37,53
2021-02-02 07:16:42,52
2021-02-02 07:16:47,53
2021-02-02 07:16:52,55
2021-02-02 07:17:02,53
2021-02-02 07:17:17,52
2021-02-02 07:17:27,53
2021-02-02 07:17:42,54
2021-02-02 07:17:47,54
2021-02-02 07:17:52,53
2021-02-02 07:18:07,53
2021-02-02 07:18:22,53
2021-02-02 07:18:27,52
2021-02-02 07:18:42,53
2021-02-02 07:18:57,53
2021-02-02 07:19:02,51
2021-02-02 07:19:07,51
2021-02-02 07:19:12,52
2021-02-02 07:19:17,53
2021-02-02 07:19:27,54
2021-02-02 07:19:42,54
2021-02-02 07:19:57,53
2021-02-02 07:20:12,55
2021-02-02 07:20:22,53
2021-02-02 07:20:27,52
2021-02-02 07:20:32,53
2021-02-02 07:20:47,52
2021-02-02 07:20:52,53
2021-02-02 07:21:02,54
2021-02-02 07:21:07,55
2021-02-02 07:21:12,52
2021-02-02 07:21:22,53
2021-02-02 07:21:37,53
2021-02-02 07:21:47,54
2021-02-02 07:21:52,55
2021-02-02 07:21:57,54
2021-02-02 07:22:02,55
2021-02-02 07:22:07,54
2021-02-02 07:22:12,53
2021-02-02 07:22:27,53
2021-02-02 07:22:32,55
2021-02-02 07:22:42,54
2021-02-02 07:22:49,53
2021-02-02 07:22:59,52
2021-02-02 07:23:14,52
2021-02-02 07:23:29,52
2021-02-02 07:23:34,53
2021-02-02 07:23:39,55
2021-02-02 07:23:44,54
2021-02-02 07:23:49,53
2021-02-02 07:23:59,52
2021-02-02 07:24:09,51
2021-02-02 07:24:19,52
2021-02-02 07:24:24,53
2021-02-02 07:24:29,57
2021-02-02 07:24:34,58
2021-02-02 07:24:39,57
2021-02-02 07:24:54,55
2021-02-02 07:25:09,53
2021-02-02 07:25:14,52
2021-02-02 07:25:24,53
2021-02-02 07:25:29,52
2021-02-02 07:25:39,53
2021-02-02 07:25:44,52
2021-02-02 07:25:59,52
2021-02-02 07:26:09,53
2021-02-02 07:26:24,55
2021-02-02 07:26:28,55
2021-02-02 07:26:33,56
2021-02-02 07:26:38,54
2021-02-02 07:26:53,54
2021-02-02 07:27:08,56
2021-02-02 07:27:13,59
2021-02-02 07:27:23,58
2021-02-02 07:27:33,59
2021-02-02 07:27:38,60
2021-02-02 07:27:43,62
2021-02-02 07:27:48,63
2021-02-02 07:27:58,61
2021-02-02 07:28:03,62
2021-02-02 07:28:08,63
2021-02-02 07:28:18,61
2021-02-02 07:28:23,62
2021-02-02 07:28:28,63
2021-02-02 07:28:33,66
2021-02-02 07:28:38,64
2021-02-02 07:28:43,61
2021-02-02 07:28:48,60
2021-02-02 07:29:03,60
2021-02-02 07:29:08,78
2021-02-02 07:29:13,83
2021-02-02 07:29:18,81
2021-02-02 07:29:23,79
2021-02-02 07:29:28,77
2021-02-02 07:29:33,74
2021-02-02 07:29:38,65
2021-02-02 07:29:43,55
2021-02-02 07:29:48,51
2021-02-02 07:29:53,49
2021-02-02 07:29:58,48
2021-02-02 07:30:03,49
2021-02-02 07:30:08,50
2021-02-02 07:30:13,49
2021-02-02 07:30:18,51
2021-02-02 07:30:23,52
2021-02-02 07:30:28,53
2021-02-02 07:30:33,52
2021-02-02 07:30:48,54
2021-02-02 07:30:53,55
2021-02-02 07:30:58,56
2021-02-02 07:31:13,57
2021-02-02 07:31:18,66
2021-02-02 07:31:23,68
2021-02-02 07:31:33,60
2021-02-02 07:31:38,58
2021-02-02 07:31:43,56
2021-02-02 07:31:48,56
2021-02-02 07:31:53,54
2021-02-02 07:31:58,52
2021-02-02 07:32:03,51
2021-02-02 07:32:08,50
2021-02-02 07:32:13,49
2021-02-02 07:32:18,49
2021-02-02 07:32:23,50
2021-02-02 07:32:28,51
2021-02-02 07:32:33,50
2021-02-02 07:32:43,51
2021-02-02 07:32:48,52
2021-02-02 07:32:53,51
2021-02-02 07:32:58,49
2021-02-02 07:33:08,52
2021-02-02 07:33:13,54
2021-02-02 07:33:28,60
2021-02-02 07:33:33,65
2021-02-02 07:33:38,59
2021-02-02 07:33:43,54
2021-02-02 07:33:48,50
2021-02-02 07:33:53,50
2021-02-02 07:33:58,53
2021-02-02 07:34:03,54
2021-02-02 07:34:08,53
2021-02-02 07:34:13,51
2021-02-02 07:34:18,50
2021-02-02 07:34:23,50
2021-02-02 07:34:33,51
2021-02-02 07:34:43,50
2021-02-02 07:34:53,51
2021-02-02 07:34:58,52
2021-02-02 07:35:03,53
2021-02-02 07:35:08,55
2021-02-02 07:35:13,56
2021-02-02 07:35:23,54
2021-02-02 07:35:28,53
2021-02-02 07:35:33,52
2021-02-02 07:35:38,51
2021-02-02 07:35:53,50
2021-02-02 07:35:58,49
2021-02-02 07:36:13,51
2021-02-02 07:36:28,50
2021-02-02 07:36:33,50
2021-02-02 07:36:38,51
2021-02-02 07:36:43,50
2021-02-02 07:36:48,49
2021-02-02 07:36:58,50
2021-02-02 07:37:03,50
2021-02-02 07:37:13,51
2021-02-02 07:37:28,51
2021-02-02 07:37:33,52
2021-02-02 07:37:38,51
2021-02-02 07:37:43,50
2021-02-02 07:37:48,50
2021-02-02 07:37:58,52
2021-02-02 07:38:13,53
2021-02-02 07:38:23,54
2021-02-02 07:38:28,56
2021-02-02 07:38:33,57
2021-02-02 07:38:38,56
2021-02-02 07:38:43,54
2021-02-02 07:38:53,53
2021-02-02 07:38:58,52
2021-02-02 07:39:03,51
2021-02-02 07:39:08,50
2021-02-02 07:39:13,51
2021-02-02 07:39:28,51
2021-02-02 07:39:33,52
2021-02-02 07:39:38,53
2021-02-02 07:39:48,52
2021-02-02 07:40:03,53
2021-02-02 07:40:18,53
2021-02-02 07:40:28,52
2021-02-02 07:40:43,53
2021-02-02 07:40:58,53
2021-02-02 07:41:03,54
2021-02-02 07:41:08,53
2021-02-02 07:41:23,52
2021-02-02 07:41:38,53
2021-02-02 07:41:53,53
2021-02-02 07:41:58,53
2021-02-02 07:42:13,52
2021-02-02 07:42:28,52
2021-02-02 07:42:33,53
2021-02-02 07:42:38,54
2021-02-02 07:42:43,53
2021-02-02 07:42:58,53
2021-02-02 07:43:13,53
2021-02-02 07:43:23,52
2021-02-02 07:43:28,51
2021-02-02 07:43:38,52
2021-02-02 07:43:53,53
2021-02-02 07:44:08,53
2021-02-02 07:44:23,54
2021-02-02 07:44:33,55
2021-02-02 07:44:38,56
2021-02-02 07:44:43,55
2021-02-02 07:44:53,54
2021-02-02 07:44:58,53
2021-02-02 07:45:03,52
2021-02-02 07:45:18,53
2021-02-02 07:45:28,52
2021-02-02 07:45:38,53
2021-02-02 07:45:53,54
2021-02-02 07:46:08,53
2021-02-02 07:46:18,52
2021-02-02 07:46:28,53
2021-02-02 07:46:33,53
2021-02-02 07:46:38,55
2021-02-02 07:46:48,53
2021-02-02 07:47:03,53
2021-02-02 07:47:08,54
2021-02-02 07:47:13,53
2021-02-02 07:47:23,54
2021-02-02 07:47:28,56
2021-02-02 07:47:33,58
2021-02-02 07:47:38,60
2021-02-02 07:47:48,62
2021-02-02 07:47:53,80
2021-02-02 07:47:58,87
2021-02-02 07:48:03,84
2021-02-02 07:48:08,78
2021-02-02 07:48:13,71
2021-02-02 07:48:18,59
2021-02-02 07:48:23,54
2021-02-02 07:48:28,52
2021-02-02 07:48:33,49
2021-02-02 07:48:43,48
2021-02-02 07:48:58,50
2021-02-02 07:49:03,51
2021-02-02 07:49:08,50
2021-02-02 07:49:13,49
2021-02-02 07:49:28,49
2021-02-02 07:49:43,50
2021-02-02 07:49:48,54
2021-02-02 07:49:53,52
2021-02-02 07:49:58,49
2021-02-02 07:50:08,50
2021-02-02 07:50:18,51
2021-02-02 07:50:23,52
2021-02-02 07:50:28,50
2021-02-02 07:50:33,49
2021-02-02 07:50:38,48
2021-02-02 07:50:48,49
2021-02-02 07:50:58,48
2021-02-02 07:51:08,49
2021-02-02 07:51:13,50
2021-02-02 07:51:28,48
2021-02-02 07:51:43,48
2021-02-02 07:51:48,51
2021-02-02 07:51:53,52
2021-02-02 07:51:58,50
2021-02-02 07:52:13,50
2021-02-02 07:52:28,49
2021-02-02 07:52:33,49
2021-02-02 07:52:43,48
2021-02-02 07:52:50,48
2021-02-02 07:53:00,47
2021-02-02 07:53:05,48
2021-02-02 07:53:20,48
2021-02-02 07:53:25,48
2021-02-02 07:53:40,48
2021-02-02 07:53:45,51
2021-02-02 07:53:55,49
2021-02-02 07:54:00,50
2021-02-02 07:54:10,49
2021-02-02 07:54:15,50
2021-02-02 07:54:20,51
2021-02-02 07:54:30,52
2021-02-02 07:54:45,52
2021-02-02 07:54:50,54
2021-02-02 07:54:55,56
2021-02-02 07:55:05,53
2021-02-02 07:55:10,51
2021-02-02 07:55:20,49
2021-02-02 07:55:30,50
2021-02-02 07:55:35,51
2021-02-02 07:55:40,50
2021-02-02 07:55:50,51
2021-02-02 07:55:55,52
2021-02-02 07:56:00,51
2021-02-02 07:56:10,50
2021-02-02 07:56:20,52
2021-02-02 07:56:25,51
2021-02-02 07:56:40,50
2021-02-02 07:56:50,49
2021-02-02 07:56:55,48
2021-02-02 07:57:00,49
2021-02-02 07:57:05,50
2021-02-02 07:57:20,50
2021-02-02 07:57:30,51
2021-02-02 07:57:40,52
2021-02-02 07:57:45,53
2021-02-02 07:57:50,52
2021-02-02 07:57:55,51
2021-02-02 07:58:00,52
2021-02-02 07:58:05,53
2021-02-02 07:58:10,54
2021-02-02 07:58:15,51
2021-02-02 07:58:30,51
2021-02-02 07:58:40,50
2021-02-02 07:58:45,49
2021-02-02 07:58:50,50
2021-02-02 07:59:00,51
2021-02-02 07:59:05,50
2021-02-02 07:59:14,51
2021-02-02 07:59:19,53
2021-02-02 07:59:29,52
2021-02-02 07:59:34,50
2021-02-02 07:59:44,51
2021-02-02 07:59:49,54
2021-02-02 07:59:59,53
2021-02-02 08:00:04,52
2021-02-02 08:00:19,52
2021-02-02 08:00:24,50
2021-02-02 08:00:29,48
2021-02-02 08:00:34,50
2021-02-02 08:00:39,53
2021-02-02 08:00:44,50
2021-02-02 08:00:49,49
2021-02-02 08:00:59,51
2021-02-02 08:01:14,53
2021-02-02 08:01:29,53
2021-02-02 08:01:34,52
2021-02-02 08:01:39,51
2021-02-02 08:01:49,50
2021-02-02 08:01:54,52
2021-02-02 08:02:04,53
2021-02-02 08:02:09,54
2021-02-02 08:02:14,53
2021-02-02 08:02:29,52
2021-02-02 08:02:34,51
2021-02-02 08:02:39,49
2021-02-02 08:02:49,50
2021-02-02 08:02:59,52
2021-02-02 08:03:04,55
2021-02-02 08:03:09,56
2021-02-02 08:03:14,55
2021-02-02 08:03:19,56
2021-02-02 08:03:29,55
2021-02-02 08:03:34,54
2021-02-02 08:03:39,52
2021-02-02 08:03:44,51
2021-02-02 08:03:49,52
2021-02-02 08:03:54,53
2021-02-02 08:04:09,51
2021-02-02 08:04:24,51
2021-02-02 08:04:29,53
2021-02-02 08:04:34,55
2021-02-02 08:04:49,55
2021-02-02 08:04:54,56
2021-02-02 08:04:59,55
2021-02-02 08:05:04,53
2021-02-02 08:05:09,52
2021-02-02 08:05:14,50
2021-02-02 08:05:24,49
2021-02-02 08:05:29,50
2021-02-02 08:05:34,51
2021-02-02 08:05:39,52
2021-02-02 08:05:44,52
2021-02-02 08:05:49,51
2021-02-02 08:05:54,52
2021-02-02 08:05:59,53
2021-02-02 08:06:09,51
2021-02-02 08:06:19,53
2021-02-02 08:06:24,54
2021-02-02 08:06:39,53
2021-02-02 08:06:49,55
2021-02-02 08:06:59,56
2021-02-02 08:07:04,58
2021-02-02 08:07:09,60
2021-02-02 08:07:14,64
2021-02-02 08:07:19,62
2021-02-02 08:07:29,60
2021-02-02 08:07:34,59
2021-02-02 08:07:39,57
2021-02-02 08:07:44,58
2021-02-02 08:07:49,58
2021-02-02 08:07:54,54
2021-02-02 08:07:59,53
2021-02-02 08:08:04,52
2021-02-02 08:08:09,53
2021-02-02 08:08:14,51
2021-02-02 08:08:29,52
2021-02-02 08:08:34,53
2021-02-02 08:08:39,54
2021-02-02 08:08:44,54
2021-02-02 08:08:49,55
2021-02-02 08:08:54,56
2021-02-02 08:09:04,57
2021-02-02 08:09:09,59
2021-02-02 08:09:14,57
2021-02-02 08:09:19,56
2021-02-02 08:09:24,58
2021-02-02 08:09:29,59
2021-02-02 08:09:34,60
2021-02-02 08:09:39,61
2021-02-02 08:09:44,60
2021-02-02 08:09:54,61
2021-02-02 08:09:59,62
2021-02-02 08:10:09,60
2021-02-02 08:10:14,58
2021-02-02 08:10:19,52
2021-02-02 08:10:29,55
2021-02-02 08:10:34,57
2021-02-02 08:10:39,60
2021-02-02 08:10:44,62
2021-02-02 08:10:54,63
2021-02-02 08:10:59,62
2021-02-02 08:11:09,61
2021-02-02 08:11:14,62
2021-02-02 08:11:24,63
2021-02-02 08:11:29,58
2021-02-02 08:11:34,56
2021-02-02 08:11:49,57
2021-02-02 08:11:54,61
2021-02-02 08:12:04,62
2021-02-02 08:12:09,63
2021-02-02 08:12:14,64
2021-02-02 08:12:19,63
2021-02-02 08:12:29,65
2021-02-02 08:12:34,66
2021-02-02 08:12:49,79
2021-02-02 08:12:54,87
2021-02-02 08:12:59,86
2021-02-02 08:13:14,85
2021-02-02 08:13:19,80
2021-02-02 08:13:24,77
2021-02-02 08:13:29,64
2021-02-02 08:13:34,60
2021-02-02 08:13:39,64
2021-02-02 08:13:49,61
2021-02-02 08:13:54,58
2021-02-02 08:13:59,56
2021-02-02 08:14:14,56
2021-02-02 08:14:29,57
2021-02-02 08:14:39,58
2021-02-02 08:14:44,59
2021-02-02 08:14:49,58
2021-02-02 08:14:54,57
2021-02-02 08:15:09,57
2021-02-02 08:15:14,56
2021-02-02 08:15:19,57
2021-02-02 08:15:24,56
2021-02-02 08:15:29,55
2021-02-02 08:15:44,55
2021-02-02 08:15:49,54
2021-02-02 08:15:54,53
2021-02-02 08:15:59,52
2021-02-02 08:16:09,53
2021-02-02 08:16:24,53
2021-02-02 08:16:34,54
2021-02-02 08:16:39,54
2021-02-02 08:16:44,55
2021-02-02 08:16:54,65
2021-02-02 08:16:59,65
2021-02-02 08:17:04,63
2021-02-02 08:17:09,55
2021-02-02 08:17:14,51
2021-02-02 08:17:19,50
2021-02-02 08:17:29,51
2021-02-02 08:17:44,51
2021-02-02 08:17:54,50
2021-02-02 08:17:59,50
2021-02-02 08:18:04,52
2021-02-02 08:18:19,53
2021-02-02 08:18:24,54
2021-02-02 08:18:29,52
2021-02-02 08:18:34,51
2021-02-02 08:18:39,52
2021-02-02 08:18:44,54
2021-02-02 08:18:59,53
2021-02-02 08:19:14,52
2021-02-02 08:19:19,51
2021-02-02 08:19:29,52
2021-02-02 08:19:44,52
2021-02-02 08:19:54,53
2021-02-02 08:19:59,56
2021-02-02 08:20:04,57
2021-02-02 08:20:09,58
2021-02-02 08:20:14,59
2021-02-02 08:20:24,60
2021-02-02 08:20:39,61
2021-02-02 08:20:54,62
2021-02-02 08:20:59,63
2021-02-02 08:21:14,64
2021-02-02 08:21:19,65
2021-02-02 08:21:34,60
2021-02-02 08:21:49,61
2021-02-02 08:22:04,61
2021-02-02 08:22:09,61
2021-02-02 08:22:14,62
2021-02-02 08:22:19,61
2021-02-02 08:22:24,60
2021-02-02 08:22:29,61
2021-02-02 08:22:39,62
2021-02-02 08:22:49,61
2021-02-02 08:22:54,62
2021-02-02 08:23:04,63
2021-02-02 08:23:09,65
2021-02-02 08:23:24,69
2021-02-02 08:23:39,69
2021-02-02 08:23:49,68
2021-02-02 08:23:54,67
2021-02-02 08:23:59,66
2021-02-02 08:24:09,65
2021-02-02 08:24:14,60
2021-02-02 08:24:29,60
2021-02-02 08:24:34,61
2021-02-02 08:24:44,62
2021-02-02 08:24:54,63
2021-02-02 08:24:59,65
2021-02-02 08:25:04,73
2021-02-02 08:25:09,72
2021-02-02 08:25:14,73
2021-02-02 08:25:19,76
2021-02-02 08:25:29,74
2021-02-02 08:25:34,73
2021-02-02 08:25:39,72
2021-02-02 08:25:44,71
2021-02-02 08:25:59,71
2021-02-02 08:26:14,71
2021-02-02 08:26:24,72
2021-02-02 08:26:34,75
2021-02-02 08:26:39,76
2021-02-02 08:26:54,76
2021-02-02 08:27:04,71
2021-02-02 08:27:09,65
2021-02-02 08:27:14,66
2021-02-02 08:27:29,66
2021-02-02 08:27:34,69
2021-02-02 08:27:39,75
2021-02-02 08:27:44,76
2021-02-02 08:27:54,83
2021-02-02 08:27:59,84
2021-02-02 08:28:04,83
2021-02-02 08:28:09,82
2021-02-02 08:28:14,79
2021-02-02 08:28:19,63
2021-02-02 08:28:24,56
2021-02-02 08:28:33,56
2021-02-02 08:28:38,54
2021-02-02 08:28:43,54
2021-02-02 08:28:58,56
2021-02-02 08:29:03,57
2021-02-02 08:29:08,58
2021-02-02 08:29:13,58
2021-02-02 08:29:23,59
2021-02-02 08:29:28,69
2021-02-02 08:29:33,80
2021-02-02 08:29:38,80
2021-02-02 08:29:43,75
2021-02-02 08:29:48,66
2021-02-02 08:29:53,59
2021-02-02 08:29:58,56
2021-02-02 08:30:03,55
2021-02-02 08:30:08,54
2021-02-02 08:30:18,53
2021-02-02 08:30:23,54
2021-02-02 08:30:28,54
2021-02-02 08:30:33,53
2021-02-02 08:30:38,52
2021-02-02 08:30:43,51
2021-02-02 08:30:48,50
2021-02-02 08:30:53,51
2021-02-02 08:30:58,52
2021-02-02 08:31:03,53
2021-02-02 08:31:18,52
2021-02-02 08:31:28,53
2021-02-02 08:31:38,53
2021-02-02 08:31:48,54
2021-02-02 08:31:53,53
2021-02-02 08:32:08,53
2021-02-02 08:32:18,52
2021-02-02 08:32:23,53
2021-02-02 08:32:28,52
2021-02-02 08:32:38,53
2021-02-02 08:32:43,54
2021-02-02 08:32:53,55
2021-02-02 08:32:58,53
2021-02-02 08:33:08,52
2021-02-02 08:33:13,51
2021-02-02 08:33:28,50
2021-02-02 08:33:33,50
2021-02-02 08:33:38,51
2021-02-02 08:33:43,50
2021-02-02 08:33:58,51
2021-02-02 08:34:03,52
2021-02-02 08:34:08,51
2021-02-02 08:34:23,50
2021-02-02 08:34:28,51
2021-02-02 08:34:33,52
2021-02-02 08:34:48,53
2021-02-02 08:34:53,52
2021-02-02 08:35:03,51
2021-02-02 08:35:08,50
2021-02-02 08:35:13,51
2021-02-02 08:35:18,52
2021-02-02 08:35:33,52
2021-02-02 08:35:38,51
2021-02-02 08:35:53,51
2021-02-02 08:36:03,52
2021-02-02 08:36:18,53
2021-02-02 08:36:33,53
2021-02-02 08:36:48,52
2021-02-02 08:36:53,51
2021-02-02 08:37:08,52
2021-02-02 08:37:18,53
2021-02-02 08:37:23,52
2021-02-02 08:37:38,52
2021-02-02 08:37:43,53
2021-02-02 08:37:53,54
2021-02-02 08:37:58,55
2021-02-02 08:38:13,55
2021-02-02 08:38:18,54
2021-02-02 08:38:33,54
2021-02-02 08:38:38,55
2021-02-02 08:38:43,54
2021-02-02 08:38:48,53
2021-02-02 08:38:53,52
2021-02-02 08:38:58,51
2021-02-02 08:39:03,50
2021-02-02 08:39:08,51
2021-02-02 08:39:18,50
2021-02-02 08:39:23,51
2021-02-02 08:39:28,52
2021-02-02 08:39:43,51
2021-02-02 08:39:58,50
2021-02-02 08:40:08,51
2021-02-02 08:40:13,52
2021-02-02 08:40:28,52
2021-02-02 08:40:43,52
2021-02-02 08:40:48,53
2021-02-02 08:41:03,53
2021-02-02 08:41:13,51
2021-02-02 08:41:23,53
2021-02-02 08:41:33,52
2021-02-02 08:41:43,51
2021-02-02 08:41:53,52
2021-02-02 08:41:58,54
2021-02-02 08:42:08,55
2021-02-02 08:42:13,56
2021-02-02 08:42:23,54
2021-02-02 08:42:28,53
2021-02-02 08:42:43,52
2021-02-02 08:42:48,52
2021-02-02 08:42:53,51
2021-02-02 08:43:03,52
2021-02-02 08:43:08,51
2021-02-02 08:43:23,51
2021-02-02 08:43:33,54
2021-02-02 08:43:38,56
2021-02-02 08:43:43,53
2021-02-02 08:43:48,52
2021-02-02 08:43:58,51
2021-02-02 08:44:13,52
2021-02-02 08:44:18,53
2021-02-02 08:44:28,55
2021-02-02 08:44:38,54
2021-02-02 08:44:53,52
2021-02-02 08:45:08,52
2021-02-02 08:45:13,51
2021-02-02 08:45:28,51
2021-02-02 08:45:33,52
2021-02-02 08:45:48,52
2021-02-02 08:45:58,51
2021-02-02 08:46:03,52
2021-02-02 08:46:18,52
2021-02-02 08:46:23,50
2021-02-02 08:46:38,51
2021-02-02 08:46:48,53
2021-02-02 08:46:53,52
2021-02-02 08:46:58,52
2021-02-02 08:47:03,53
2021-02-02 08:47:13,54
2021-02-02 08:47:18,56
2021-02-02 08:47:23,54
2021-02-02 08:47:38,53
2021-02-02 08:47:53,52
2021-02-02 08:48:08,53
2021-02-02 08:48:13,54
2021-02-02 08:48:23,55
2021-02-02 08:48:28,54
2021-02-02 08:48:43,53
2021-02-02 08:48:48,52
2021-02-02 08:49:03,52
2021-02-02 08:49:18,53
2021-02-02 08:49:23,52
2021-02-02 08:49:38,52
2021-02-02 08:49:43,51
2021-02-02 08:49:48,52
2021-02-02 08:50:03,52
2021-02-02 08:50:08,51
2021-02-02 08:50:18,52
2021-02-02 08:50:33,52
2021-02-02 08:50:38,53
2021-02-02 08:50:43,55
2021-02-02 08:50:48,54
2021-02-02 08:50:53,53
2021-02-02 08:50:58,52
2021-02-02 08:51:13,52
2021-02-02 08:51:18,53
2021-02-02 08:51:33,53
2021-02-02 08:51:38,54
2021-02-02 08:51:48,53
2021-02-02 08:51:53,55
2021-02-02 08:51:58,53
2021-02-02 08:52:13,53
2021-02-02 08:52:28,52
2021-02-02 08:52:33,53
2021-02-02 08:52:43,52
2021-02-02 08:52:58,52
2021-02-02 08:53:03,51
2021-02-02 08:53:18,51
2021-02-02 08:53:28,49
2021-02-02 08:53:33,50
2021-02-02 08:53:38,52
2021-02-02 08:53:48,53
